trial_key,method,feature,target_class,beta,mask_weight,seed,original_weight,flipped_weight,calibration_clean_accuracy,calibration_flipped_accuracy,calibration_bad,original_bits,flipped_bits,bit_hamming_distance,clean_model_accuracy,backdoor_clean_accuracy,bad,trigger_only_asr,bit_only_asr,trigger_plus_bit_asr,bit_marginal_gain,mask_l1,ssim,loss_version,clean_margin,attack_margin,validation_trigger_only_asr,validation_combined_asr,validation_bit_only_asr,validation_bad,validation_clean_target_margin,validation_flipped_target_margin,validation_counterfactual_gain,qualifies,validation_qualifies
causal_target_6_feature_33_beta_8_lambda_0.005_seed_20260904,causal,33,6,8.0,0.005,20260904,0.12096419185400009,1.9354270696640015,0.8463541865348816,0.8463541865348816,0.0,00111101111101111011110000010011,00111111111101111011110000010011,1,0.8642,0.8631,0.0010999999999999899,0.0108,0.1119,0.1009,0.0901,380.22137451171875,0.5405926288604737,causal-margin-v2,0.5,0.5,0.01953125,0.1484375,0.14453125,-0.00390625,-2.6227118968963623,-1.2738028764724731,1.3489089012145996,False,False
causal_target_6_feature_33_beta_16_lambda_0.001_seed_20260904,causal,33,6,16.0,0.001,20260904,0.12096419185400009,1.9354270696640015,0.8463541865348816,0.8463541865348816,0.0,00111101111101111011110000010011,00111111111101111011110000010011,1,0.8642,0.8631,0.0010999999999999899,0.0001,0.1119,0.028,0.0279,530.8175048828125,0.4144925786972046,causal-margin-v2,0.5,0.5,0.0,0.0390625,0.14453125,-0.00390625,-3.365377187728882,-1.7107378244400024,1.654639482498169,False,False
causal_target_6_feature_33_beta_16_lambda_0.002_seed_20260904,causal,33,6,16.0,0.002,20260904,0.12096419185400009,1.9354270696640015,0.8463541865348816,0.8463541865348816,0.0,00111101111101111011110000010011,00111111111101111011110000010011,1,0.8642,0.8631,0.0010999999999999899,0.001,0.1119,0.0343,0.033299999999999996,494.7630615234375,0.4489749261856079,causal-margin-v2,0.5,0.5,0.00390625,0.0546875,0.14453125,-0.00390625,-3.323659896850586,-1.7194628715515137,1.6041970252990723,False,False
causal_target_6_feature_33_beta_16_lambda_0.005_seed_20260904,causal,33,6,16.0,0.005,20260904,0.12096419185400009,1.9354270696640015,0.8463541865348816,0.8463541865348816,0.0,00111101111101111011110000010011,00111111111101111011110000010011,1,0.8642,0.8631,0.0010999999999999899,0.0018,0.1119,0.0282,0.0264,404.47418212890625,0.5333709420204162,causal-margin-v2,0.5,0.5,0.00390625,0.05859375,0.14453125,-0.00390625,-3.3463830947875977,-1.95428466796875,1.3920985460281372,False,False
causal_target_6_feature_40_beta_2_lambda_0.001_seed_20260904,causal,40,6,2.0,0.001,20260904,0.00754559226334095,1.9316716194152832,0.8463541865348816,0.8463541865348816,0.0,00111011111101110100000100000100,00111111111101110100000100000100,1,0.8642,0.8641,9.999999999998899e-05,0.0239,0.1092,0.4271,0.4032,496.4387512207031,0.3961148309230804,causal-margin-v2,0.5,0.5,0.015625,0.3984375,0.140625,-0.00390625,-1.278633713722229,-0.09295088052749634,1.185682773590088,False,False
causal_target_6_feature_40_beta_2_lambda_0.002_seed_20260904,causal,40,6,2.0,0.002,20260904,0.00754559226334095,1.9316716194152832,0.8463541865348816,0.8463541865348816,0.0,00111011111101110100000100000100,00111111111101110100000100000100,1,0.8642,0.8641,9.999999999998899e-05,0.0516,0.1092,0.3801,0.3285,379.8438720703125,0.494712584400177,causal-margin-v2,0.5,0.5,0.04296875,0.3515625,0.140625,-0.00390625,-1.2903860807418823,-0.2071700096130371,1.0832160711288452,False,False
causal_target_6_feature_40_beta_2_lambda_0.005_seed_20260904,causal,40,6,2.0,0.005,20260904,0.00754559226334095,1.9316716194152832,0.8463541865348816,0.8463541865348816,0.0,00111011111101110100000100000100,00111111111101110100000100000100,1,0.8642,0.8641,9.999999999998899e-05,0.1213,0.1092,0.3193,0.19799999999999995,242.28431701660156,0.6330521224975586,causal-margin-v2,0.5,0.5,0.12109375,0.32421875,0.140625,-0.00390625,-1.2852740287780762,-0.48046875,0.8048051595687866,False,False
causal_target_6_feature_40_beta_4_lambda_0.001_seed_20260904,causal,40,6,4.0,0.001,20260904,0.00754559226334095,1.9316716194152832,0.8463541865348816,0.8463541865348816,0.0,00111011111101110100000100000100,00111111111101110100000100000100,1,0.8642,0.8641,9.999999999998899e-05,0.0096,0.1092,0.0474,0.0378,520.1078491210938,0.4319787034988403,causal-margin-v2,0.5,0.5,0.0078125,0.0625,0.140625,-0.00390625,-1.9853229522705078,-1.2665269374847412,0.7187960147857666,False,False
causal_target_6_feature_40_beta_4_lambda_0.002_seed_20260904,causal,40,6,4.0,0.002,20260904,0.00754559226334095,1.9316716194152832,0.8463541865348816,0.8463541865348816,0.0,00111011111101110100000100000100,00111111111101110100000100000100,1,0.8642,0.8641,9.999999999998899e-05,0.0057,0.1092,0.0556,0.0499,461.9588928222656,0.45999132823944094,causal-margin-v2,0.5,0.5,0.0078125,0.08203125,0.140625,-0.00390625,-1.9465075731277466,-1.0403505563735962,0.9061570167541504,False,False
causal_target_6_feature_40_beta_4_lambda_0.005_seed_20260904,causal,40,6,4.0,0.005,20260904,0.00754559226334095,1.9316716194152832,0.8463541865348816,0.8463541865348816,0.0,00111011111101110100000100000100,00111111111101110100000100000100,1,0.8642,0.8641,9.999999999998899e-05,0.0278,0.1092,0.0831,0.055299999999999995,384.65838623046875,0.5564942273139953,causal-margin-v2,0.5,0.5,0.03515625,0.11328125,0.140625,-0.00390625,-2.043154239654541,-1.3306884765625,0.7124658226966858,False,False
causal_target_6_feature_40_beta_8_lambda_0.001_seed_20260904,causal,40,6,8.0,0.001,20260904,0.00754559226334095,1.9316716194152832,0.8463541865348816,0.8463541865348816,0.0,00111011111101110100000100000100,00111111111101110100000100000100,1,0.8642,0.8641,9.999999999998899e-05,0.0007,0.1092,0.0046,0.0039,514.9312133789062,0.4329225027084351,causal-margin-v2,0.5,0.5,0.0,0.015625,0.140625,-0.00390625,-2.6993350982666016,-1.890238642692566,0.8090962171554565,False,False
causal_target_6_feature_40_beta_8_lambda_0.002_seed_20260904,causal,40,6,8.0,0.002,20260904,0.00754559226334095,1.9316716194152832,0.8463541865348816,0.8463541865348816,0.0,00111011111101110100000100000100,00111111111101110100000100000100,1,0.8642,0.8641,9.999999999998899e-05,0.0106,0.1092,0.0229,0.0123,492.9768981933594,0.47380689020156863,causal-margin-v2,0.5,0.5,0.01171875,0.0234375,0.140625,-0.00390625,-2.6231727600097656,-2.128734588623047,0.494438111782074,False,False
causal_target_6_feature_40_beta_8_lambda_0.005_seed_20260904,causal,40,6,8.0,0.005,20260904,0.00754559226334095,1.9316716194152832,0.8463541865348816,0.8463541865348816,0.0,00111011111101110100000100000100,00111111111101110100000100000100,1,0.8642,0.8641,9.999999999998899e-05,0.0073,0.1092,0.0229,0.0156,361.80859375,0.5770554841041565,causal-margin-v2,0.5,0.5,0.0,0.03125,0.140625,-0.00390625,-2.741535186767578,-1.9990819692611694,0.7424532175064087,False,False
causal_target_6_feature_40_beta_16_lambda_0.001_seed_20260904,causal,40,6,16.0,0.001,20260904,0.00754559226334095,1.9316716194152832,0.8463541865348816,0.8463541865348816,0.0,00111011111101110100000100000100,00111111111101110100000100000100,1,0.8642,0.8641,9.999999999998899e-05,0.0003,0.1092,0.0011,0.0008000000000000001,495.9314270019531,0.47127630829811096,causal-margin-v2,0.5,0.5,0.0,0.0,0.140625,-0.00390625,-4.071162223815918,-3.6125378608703613,0.45862412452697754,False,False
causal_target_6_feature_40_beta_16_lambda_0.002_seed_20260904,causal,40,6,16.0,0.002,20260904,0.00754559226334095,1.9316716194152832,0.8463541865348816,0.8463541865348816,0.0,00111011111101110100000100000100,00111111111101110100000100000100,1,0.8642,0.8641,9.999999999998899e-05,0.0004,0.1092,0.0012,0.0007999999999999999,492.5352783203125,0.47484312658309935,causal-margin-v2,0.5,0.5,0.0,0.0,0.140625,-0.00390625,-4.076576232910156,-3.618360757827759,0.4582153558731079,False,False
causal_target_6_feature_40_beta_16_lambda_0.005_seed_20260904,causal,40,6,16.0,0.005,20260904,0.00754559226334095,1.9316716194152832,0.8463541865348816,0.8463541865348816,0.0,00111011111101110100000100000100,00111111111101110100000100000100,1,0.8642,0.8641,9.999999999998899e-05,0.0006,0.1092,0.0014,0.0008,482.6441955566406,0.48489027280807495,causal-margin-v2,0.5,0.5,0.0,0.0,0.140625,-0.00390625,-4.058831691741943,-3.6022636890411377,0.4565677046775818,False,False
causal_target_6_feature_482_beta_2_lambda_0.001_seed_20260904,causal,482,6,2.0,0.001,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0325,0.1101,0.6833,0.6508,515.8119506835938,0.38811897377967836,causal-margin-v2,0.5,0.5,0.02734375,0.67578125,0.14453125,-0.00390625,-1.4700169563293457,0.3346598446369171,1.8046767711639404,False,False
causal_target_6_feature_482_beta_2_lambda_0.002_seed_20260904,causal,482,6,2.0,0.002,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0706,0.1101,0.6207,0.5501,418.6942138671875,0.48038884177207947,causal-margin-v2,0.5,0.5,0.06640625,0.609375,0.14453125,-0.00390625,-1.395305871963501,0.2517833113670349,1.6470892429351807,False,False
causal_target_6_feature_482_beta_2_lambda_0.005_seed_20260904,causal,482,6,2.0,0.005,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.1067,0.1101,0.4949,0.3882,359.6178283691406,0.55063824300766,causal-margin-v2,0.5,0.5,0.1015625,0.4765625,0.14453125,-0.00390625,-1.3954744338989258,-0.162743479013443,1.2327309846878052,False,False
causal_target_6_feature_482_beta_4_lambda_0.001_seed_20260904,causal,482,6,4.0,0.001,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0021,0.1101,0.398,0.39590000000000003,549.375,0.3530598084926605,causal-margin-v2,0.5,0.5,0.0,0.4375,0.14453125,-0.00390625,-2.0980257987976074,-0.13338050246238708,1.9646451473236084,False,False
causal_target_6_feature_482_beta_4_lambda_0.002_seed_20260904,causal,482,6,4.0,0.002,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0062,0.1101,0.3097,0.3035,456.41522216796875,0.439591837310791,causal-margin-v2,0.5,0.5,0.0078125,0.34375,0.14453125,-0.00390625,-2.055760622024536,-0.3388209342956543,1.7169396877288818,False,False
