trial_key,method,feature,target_class,beta,mask_weight,seed,original_weight,flipped_weight,calibration_clean_accuracy,calibration_flipped_accuracy,calibration_bad,original_bits,flipped_bits,bit_hamming_distance,clean_model_accuracy,backdoor_clean_accuracy,bad,trigger_only_asr,bit_only_asr,trigger_plus_bit_asr,bit_marginal_gain,mask_l1,ssim,qualifies
causal_target_6_feature_342_beta_1_lambda_0.002_seed_20260904,causal,342,6,1.0,0.002,20260904,0.006813381798565388,1.7442257404327393,0.86328125,0.8642578125,-0.0009765625,00111011110111110100001011001010,00111111110111110100001011001010,1,0.8642,0.8646,-0.00040000000000006697,0.5178,0.1075,0.5596,0.04179999999999995,442.1085205078125,0.6597834186553955,False
causal_target_6_feature_342_beta_2_lambda_0.001_seed_20260904,causal,342,6,2.0,0.001,20260904,0.006813381798565388,1.7442257404327393,0.86328125,0.8642578125,-0.0009765625,00111011110111110100001011001010,00111111110111110100001011001010,1,0.8642,0.8646,-0.00040000000000006697,0.4276,0.1075,0.525,0.09740000000000004,561.773681640625,0.5795725985527038,False
causal_target_6_feature_342_beta_2_lambda_0.002_seed_20260904,causal,342,6,2.0,0.002,20260904,0.006813381798565388,1.7442257404327393,0.86328125,0.8642578125,-0.0009765625,00111011110111110100001011001010,00111111110111110100001011001010,1,0.8642,0.8646,-0.00040000000000006697,0.4261,0.1075,0.4988,0.07270000000000004,499.8081970214844,0.6242053560256958,False
causal_target_6_feature_349_beta_0.5_lambda_0.001_seed_20260904,causal,349,6,0.5,0.001,20260904,0.06354855000972748,1.0167768001556396,0.86328125,0.86328125,0.0,00111101100000100010010110111110,00111111100000100010010110111110,1,0.8642,0.8644,-0.00019999999999997797,0.5169,0.1084,0.7769,0.26,496.3966979980469,0.6102143688201904,False
causal_target_6_feature_349_beta_0.5_lambda_0.002_seed_20260904,causal,349,6,0.5,0.002,20260904,0.06354855000972748,1.0167768001556396,0.86328125,0.86328125,0.0,00111101100000100010010110111110,00111111100000100010010110111110,1,0.8642,0.8644,-0.00019999999999997797,0.5409,0.1084,0.7241,0.18319999999999992,376.6072998046875,0.6889389642715454,False
causal_target_6_feature_349_beta_1_lambda_0.001_seed_20260904,causal,349,6,1.0,0.001,20260904,0.06354855000972748,1.0167768001556396,0.86328125,0.86328125,0.0,00111101100000100010010110111110,00111111100000100010010110111110,1,0.8642,0.8644,-0.00019999999999997797,0.4352,0.1084,0.7025,0.26730000000000004,555.4042358398438,0.5761578659057617,False
causal_target_6_feature_349_beta_1_lambda_0.002_seed_20260904,causal,349,6,1.0,0.002,20260904,0.06354855000972748,1.0167768001556396,0.86328125,0.86328125,0.0,00111101100000100010010110111110,00111111100000100010010110111110,1,0.8642,0.8644,-0.00019999999999997797,0.4408,0.1084,0.6327,0.19190000000000002,456.63555908203125,0.6443737456321716,False
causal_target_6_feature_349_beta_2_lambda_0.001_seed_20260904,causal,349,6,2.0,0.001,20260904,0.06354855000972748,1.0167768001556396,0.86328125,0.86328125,0.0,00111101100000100010010110111110,00111111100000100010010110111110,1,0.8642,0.8644,-0.00019999999999997797,0.3779,0.1084,0.6357,0.25780000000000003,570.413818359375,0.5721586173057556,False
causal_target_6_feature_349_beta_2_lambda_0.002_seed_20260904,causal,349,6,2.0,0.002,20260904,0.06354855000972748,1.0167768001556396,0.86328125,0.86328125,0.0,00111101100000100010010110111110,00111111100000100010010110111110,1,0.8642,0.8644,-0.00019999999999997797,0.3769,0.1084,0.5929,0.21599999999999997,497.388427734375,0.6287133548736572,False
causal_target_6_feature_351_beta_0.5_lambda_0.001_seed_20260904,causal,351,6,0.5,0.001,20260904,0.09478523582220078,1.5165637731552124,0.86328125,0.86328125,0.0,00111101110000100001111011000011,00111111110000100001111011000011,1,0.8642,0.8641,9.999999999998899e-05,0.5002,0.1098,0.7573,0.2571,495.90826416015625,0.6118027272224427,False
causal_target_6_feature_351_beta_0.5_lambda_0.002_seed_20260904,causal,351,6,0.5,0.002,20260904,0.09478523582220078,1.5165637731552124,0.86328125,0.86328125,0.0,00111101110000100001111011000011,00111111110000100001111011000011,1,0.8642,0.8641,9.999999999998899e-05,0.5291,0.1098,0.7156,0.1865,384.56695556640625,0.6900117579460144,False
causal_target_6_feature_351_beta_1_lambda_0.001_seed_20260904,causal,351,6,1.0,0.001,20260904,0.09478523582220078,1.5165637731552124,0.86328125,0.86328125,0.0,00111101110000100001111011000011,00111111110000100001111011000011,1,0.8642,0.8641,9.999999999998899e-05,0.4372,0.1098,0.7372,0.3,557.2606201171875,0.571632960319519,False
causal_target_6_feature_351_beta_1_lambda_0.002_seed_20260904,causal,351,6,1.0,0.002,20260904,0.09478523582220078,1.5165637731552124,0.86328125,0.86328125,0.0,00111101110000100001111011000011,00111111110000100001111011000011,1,0.8642,0.8641,9.999999999998899e-05,0.4312,0.1098,0.6811,0.2499,463.0865173339844,0.6398958520889282,False
causal_target_6_feature_351_beta_2_lambda_0.001_seed_20260904,causal,351,6,2.0,0.001,20260904,0.09478523582220078,1.5165637731552124,0.86328125,0.86328125,0.0,00111101110000100001111011000011,00111111110000100001111011000011,1,0.8642,0.8641,9.999999999998899e-05,0.3636,0.1098,0.6674,0.3038,560.8312377929688,0.5805800939559936,False
causal_target_6_feature_351_beta_2_lambda_0.002_seed_20260904,causal,351,6,2.0,0.002,20260904,0.09478523582220078,1.5165637731552124,0.86328125,0.86328125,0.0,00111101110000100001111011000011,00111111110000100001111011000011,1,0.8642,0.8641,9.999999999998899e-05,0.3919,0.1098,0.6425,0.25059999999999993,495.39324951171875,0.6293858436584473,False
causal_target_6_feature_358_beta_0.5_lambda_0.001_seed_20260904,causal,358,6,0.5,0.001,20260904,0.06538375467061996,1.0461400747299194,0.86328125,0.86328125,0.0,00111101100001011110011111101011,00111111100001011110011111101011,1,0.8642,0.8641,9.999999999998899e-05,0.5822,0.1084,0.6751,0.09289999999999998,465.6832275390625,0.6350585542678833,False
causal_target_6_feature_358_beta_0.5_lambda_0.002_seed_20260904,causal,358,6,0.5,0.002,20260904,0.06538375467061996,1.0461400747299194,0.86328125,0.86328125,0.0,00111101100001011110011111101011,00111111100001011110011111101011,1,0.8642,0.8641,9.999999999998899e-05,0.6157,0.1084,0.6781,0.06240000000000001,363.97796630859375,0.7011088225364686,False
causal_target_6_feature_358_beta_1_lambda_0.001_seed_20260904,causal,358,6,1.0,0.001,20260904,0.06538375467061996,1.0461400747299194,0.86328125,0.86328125,0.0,00111101100001011110011111101011,00111111100001011110011111101011,1,0.8642,0.8641,9.999999999998899e-05,0.5091,0.1084,0.6036,0.09450000000000003,534.1822509765625,0.5924750109672546,False
causal_target_6_feature_358_beta_1_lambda_0.002_seed_20260904,causal,358,6,1.0,0.002,20260904,0.06538375467061996,1.0461400747299194,0.86328125,0.86328125,0.0,00111101100001011110011111101011,00111111100001011110011111101011,1,0.8642,0.8641,9.999999999998899e-05,0.4977,0.1084,0.5877,0.09000000000000002,447.0971374511719,0.654338066482544,False
causal_target_6_feature_358_beta_2_lambda_0.001_seed_20260904,causal,358,6,2.0,0.001,20260904,0.06538375467061996,1.0461400747299194,0.86328125,0.86328125,0.0,00111101100001011110011111101011,00111111100001011110011111101011,1,0.8642,0.8641,9.999999999998899e-05,0.4694,0.1084,0.5474,0.07800000000000001,559.75439453125,0.5816246192932129,False
causal_target_6_feature_358_beta_2_lambda_0.002_seed_20260904,causal,358,6,2.0,0.002,20260904,0.06538375467061996,1.0461400747299194,0.86328125,0.86328125,0.0,00111101100001011110011111101011,00111111100001011110011111101011,1,0.8642,0.8641,9.999999999998899e-05,0.4162,0.1084,0.4973,0.0811,487.35955810546875,0.6287604562759399,False
causal_target_6_feature_360_beta_0.5_lambda_0.001_seed_20260904,causal,360,6,0.5,0.001,20260904,0.09405730664730072,1.5049169063568115,0.86328125,0.8642578125,-0.0009765625,00111101110000001010000100011110,00111111110000001010000100011110,1,0.8642,0.8643,-9.999999999998899e-05,0.5263,0.1084,0.7132,0.18689999999999996,484.435546875,0.6192607002258301,False
causal_target_6_feature_360_beta_0.5_lambda_0.002_seed_20260904,causal,360,6,0.5,0.002,20260904,0.09405730664730072,1.5049169063568115,0.86328125,0.8642578125,-0.0009765625,00111101110000001010000100011110,00111111110000001010000100011110,1,0.8642,0.8643,-9.999999999998899e-05,0.565,0.1084,0.7006,0.13560000000000005,375.8819580078125,0.6867806164741516,False
causal_target_6_feature_360_beta_1_lambda_0.001_seed_20260904,causal,360,6,1.0,0.001,20260904,0.09405730664730072,1.5049169063568115,0.86328125,0.8642578125,-0.0009765625,00111101110000001010000100011110,00111111110000001010000100011110,1,0.8642,0.8643,-9.999999999998899e-05,0.4173,0.1084,0.6343,0.21699999999999997,545.1828002929688,0.5811357277870178,False
causal_target_6_feature_360_beta_1_lambda_0.002_seed_20260904,causal,360,6,1.0,0.002,20260904,0.09405730664730072,1.5049169063568115,0.86328125,0.8642578125,-0.0009765625,00111101110000001010000100011110,00111111110000001010000100011110,1,0.8642,0.8643,-9.999999999998899e-05,0.4732,0.1084,0.5993,0.12610000000000005,451.2706298828125,0.6467514207839966,False
causal_target_6_feature_360_beta_2_lambda_0.001_seed_20260904,causal,360,6,2.0,0.001,20260904,0.09405730664730072,1.5049169063568115,0.86328125,0.8642578125,-0.0009765625,00111101110000001010000100011110,00111111110000001010000100011110,1,0.8642,0.8643,-9.999999999998899e-05,0.393,0.1084,0.5538,0.16079999999999994,556.0441284179688,0.5820619397163391,False
causal_target_6_feature_360_beta_2_lambda_0.002_seed_20260904,causal,360,6,2.0,0.002,20260904,0.09405730664730072,1.5049169063568115,0.86328125,0.8642578125,-0.0009765625,00111101110000001010000100011110,00111111110000001010000100011110,1,0.8642,0.8643,-9.999999999998899e-05,0.4016,0.1084,0.5258,0.12420000000000003,500.4244079589844,0.6215027420043945,False
causal_target_6_feature_368_beta_0.5_lambda_0.001_seed_20260904,causal,368,6,0.5,0.001,20260904,0.005628741811960936,1.4409579038619995,0.86328125,0.8623046875,0.0009765625,00111011101110000111000101001111,00111111101110000111000101001111,1,0.8642,0.864,0.00019999999999997797,0.6494,0.1075,0.5721,-0.07729999999999992,449.9143981933594,0.6509816293716431,False
causal_target_6_feature_368_beta_0.5_lambda_0.002_seed_20260904,causal,368,6,0.5,0.002,20260904,0.005628741811960936,1.4409579038619995,0.86328125,0.8623046875,0.0009765625,00111011101110000111000101001111,00111111101110000111000101001111,1,0.8642,0.864,0.00019999999999997797,0.6609,0.1075,0.6033,-0.057600000000000096,364.1803894042969,0.703888443851471,False
causal_target_6_feature_368_beta_1_lambda_0.001_seed_20260904,causal,368,6,1.0,0.001,20260904,0.005628741811960936,1.4409579038619995,0.86328125,0.8623046875,0.0009765625,00111011101110000111000101001111,00111111101110000111000101001111,1,0.8642,0.864,0.00019999999999997797,0.4883,0.1075,0.4106,-0.07769999999999999,536.3338012695312,0.5877473423957825,False
causal_target_6_feature_368_beta_1_lambda_0.002_seed_20260904,causal,368,6,1.0,0.002,20260904,0.005628741811960936,1.4409579038619995,0.86328125,0.8623046875,0.0009765625,00111011101110000111000101001111,00111111101110000111000101001111,1,0.8642,0.864,0.00019999999999997797,0.5339,0.1075,0.4438,-0.09010000000000007,450.4813232421875,0.649126601600647,False
causal_target_6_feature_368_beta_2_lambda_0.001_seed_20260904,causal,368,6,2.0,0.001,20260904,0.005628741811960936,1.4409579038619995,0.86328125,0.8623046875,0.0009765625,00111011101110000111000101001111,00111111101110000111000101001111,1,0.8642,0.864,0.00019999999999997797,0.4651,0.1075,0.3567,-0.1084,556.903564453125,0.5758219215393067,False
causal_target_6_feature_368_beta_2_lambda_0.002_seed_20260904,causal,368,6,2.0,0.002,20260904,0.005628741811960936,1.4409579038619995,0.86328125,0.8623046875,0.0009765625,00111011101110000111000101001111,00111111101110000111000101001111,1,0.8642,0.864,0.00019999999999997797,0.4323,0.1075,0.3497,-0.0826,497.386962890625,0.6214056838989258,False
causal_target_6_feature_381_beta_0.5_lambda_0.001_seed_20260904,causal,381,6,0.5,0.001,20260904,2.8909371394547634e-05,1.8946045637130737,0.86328125,0.8642578125,-0.0009765625,00110111111100101000001001100111,00111111111100101000001001100111,1,0.8642,0.8645,-0.000300000000000078,0.6369,0.1066,0.6674,0.03049999999999997,451.9704895019531,0.6509004841804504,False
causal_target_6_feature_381_beta_0.5_lambda_0.002_seed_20260904,causal,381,6,0.5,0.002,20260904,2.8909371394547634e-05,1.8946045637130737,0.86328125,0.8642578125,-0.0009765625,00110111111100101000001001100111,00111111111100101000001001100111,1,0.8642,0.8645,-0.000300000000000078,0.6219,0.1066,0.65,0.028100000000000014,359.3432312011719,0.7004883231163025,False
causal_target_6_feature_381_beta_1_lambda_0.001_seed_20260904,causal,381,6,1.0,0.001,20260904,2.8909371394547634e-05,1.8946045637130737,0.86328125,0.8642578125,-0.0009765625,00110111111100101000001001100111,00111111111100101000001001100111,1,0.8642,0.8645,-0.000300000000000078,0.5084,0.1066,0.566,0.057599999999999985,534.9351806640625,0.5935956629753113,False
causal_target_6_feature_381_beta_1_lambda_0.002_seed_20260904,causal,381,6,1.0,0.002,20260904,2.8909371394547634e-05,1.8946045637130737,0.86328125,0.8642578125,-0.0009765625,00110111111100101000001001100111,00111111111100101000001001100111,1,0.8642,0.8645,-0.000300000000000078,0.491,0.1066,0.5447,0.05369999999999997,447.4775390625,0.6531259539604187,False
causal_target_6_feature_381_beta_2_lambda_0.001_seed_20260904,causal,381,6,2.0,0.001,20260904,2.8909371394547634e-05,1.8946045637130737,0.86328125,0.8642578125,-0.0009765625,00110111111100101000001001100111,00111111111100101000001001100111,1,0.8642,0.8645,-0.000300000000000078,0.4226,0.1066,0.5098,0.08720000000000006,568.2757568359375,0.5724453682899475,False
causal_target_6_feature_381_beta_2_lambda_0.002_seed_20260904,causal,381,6,2.0,0.002,20260904,2.8909371394547634e-05,1.8946045637130737,0.86328125,0.8642578125,-0.0009765625,00110111111100101000001001100111,00111111111100101000001001100111,1,0.8642,0.8645,-0.000300000000000078,0.4262,0.1066,0.4792,0.05299999999999999,494.3687438964844,0.626271757221222,False
causal_target_6_feature_384_beta_0.5_lambda_0.001_seed_20260904,causal,384,6,0.5,0.001,20260904,0.07001947611570358,1.1203116178512573,0.86328125,0.86328125,0.0,00111101100011110110011001011111,00111111100011110110011001011111,1,0.8642,0.8639,0.00029999999999996696,0.5751,0.1086,0.7439,0.16880000000000006,478.31292724609375,0.6232341341972351,False
causal_target_6_feature_384_beta_0.5_lambda_0.002_seed_20260904,causal,384,6,0.5,0.002,20260904,0.07001947611570358,1.1203116178512573,0.86328125,0.86328125,0.0,00111101100011110110011001011111,00111111100011110110011001011111,1,0.8642,0.8639,0.00029999999999996696,0.5875,0.1086,0.7114,0.12390000000000001,374.63726806640625,0.6952922313690185,False
causal_target_6_feature_384_beta_1_lambda_0.001_seed_20260904,causal,384,6,1.0,0.001,20260904,0.07001947611570358,1.1203116178512573,0.86328125,0.86328125,0.0,00111101100011110110011001011111,00111111100011110110011001011111,1,0.8642,0.8639,0.00029999999999996696,0.4333,0.1086,0.6546,0.22129999999999994,547.2970581054688,0.5810778624534607,False
causal_target_6_feature_384_beta_1_lambda_0.002_seed_20260904,causal,384,6,1.0,0.002,20260904,0.07001947611570358,1.1203116178512573,0.86328125,0.86328125,0.0,00111101100011110110011001011111,00111111100011110110011001011111,1,0.8642,0.8639,0.00029999999999996696,0.4496,0.1086,0.6157,0.16610000000000003,450.087646484375,0.6474641799926758,False
causal_target_6_feature_384_beta_2_lambda_0.001_seed_20260904,causal,384,6,2.0,0.001,20260904,0.07001947611570358,1.1203116178512573,0.86328125,0.86328125,0.0,00111101100011110110011001011111,00111111100011110110011001011111,1,0.8642,0.8639,0.00029999999999996696,0.4308,0.1086,0.5899,0.15909999999999996,559.8052978515625,0.5784118537902831,False
causal_target_6_feature_384_beta_2_lambda_0.002_seed_20260904,causal,384,6,2.0,0.002,20260904,0.07001947611570358,1.1203116178512573,0.86328125,0.86328125,0.0,00111101100011110110011001011111,00111111100011110110011001011111,1,0.8642,0.8639,0.00029999999999996696,0.4009,0.1086,0.5503,0.14940000000000003,494.38287353515625,0.6293865286827087,False
causal_target_6_feature_390_beta_0.5_lambda_0.001_seed_20260904,causal,390,6,0.5,0.001,20260904,0.11541470140218735,1.8466352224349976,0.86328125,0.86328125,0.0,00111101111011000101111010001011,00111111111011000101111010001011,1,0.8642,0.8635,0.0006999999999999229,0.5458,0.1092,0.7826,0.2368,481.86810302734375,0.6236990060806274,False
causal_target_6_feature_390_beta_0.5_lambda_0.002_seed_20260904,causal,390,6,0.5,0.002,20260904,0.11541470140218735,1.8466352224349976,0.86328125,0.86328125,0.0,00111101111011000101111010001011,00111111111011000101111010001011,1,0.8642,0.8635,0.0006999999999999229,0.5265,0.1092,0.7367,0.21020000000000005,379.19305419921875,0.6899846284866333,False
causal_target_6_feature_390_beta_1_lambda_0.001_seed_20260904,causal,390,6,1.0,0.001,20260904,0.11541470140218735,1.8466352224349976,0.86328125,0.86328125,0.0,00111101111011000101111010001011,00111111111011000101111010001011,1,0.8642,0.8635,0.0006999999999999229,0.4511,0.1092,0.7117,0.2606,536.6513671875,0.5887341601371765,False
causal_target_6_feature_390_beta_1_lambda_0.002_seed_20260904,causal,390,6,1.0,0.002,20260904,0.11541470140218735,1.8466352224349976,0.86328125,0.86328125,0.0,00111101111011000101111010001011,00111111111011000101111010001011,1,0.8642,0.8635,0.0006999999999999229,0.4349,0.1092,0.6732,0.2383,442.4609375,0.6540175008773804,False
causal_target_6_feature_390_beta_2_lambda_0.001_seed_20260904,causal,390,6,2.0,0.001,20260904,0.11541470140218735,1.8466352224349976,0.86328125,0.86328125,0.0,00111101111011000101111010001011,00111111111011000101111010001011,1,0.8642,0.8635,0.0006999999999999229,0.4141,0.1092,0.6839,0.26979999999999993,553.2455444335938,0.5868204092025757,False
causal_target_6_feature_390_beta_2_lambda_0.002_seed_20260904,causal,390,6,2.0,0.002,20260904,0.11541470140218735,1.8466352224349976,0.86328125,0.86328125,0.0,00111101111011000101111010001011,00111111111011000101111010001011,1,0.8642,0.8635,0.0006999999999999229,0.3769,0.1092,0.6389,0.262,485.01116943359375,0.6343433128356933,False
causal_target_6_feature_402_beta_0.5_lambda_0.001_seed_20260904,causal,402,6,0.5,0.001,20260904,0.004794258624315262,1.227330207824707,0.86328125,0.86328125,0.0,00111011100111010001100100101000,00111111100111010001100100101000,1,0.8642,0.8643,-9.999999999998899e-05,0.6372,0.1075,0.701,0.06379999999999997,457.2154541015625,0.6428214444160462,False
causal_target_6_feature_402_beta_0.5_lambda_0.002_seed_20260904,causal,402,6,0.5,0.002,20260904,0.004794258624315262,1.227330207824707,0.86328125,0.86328125,0.0,00111011100111010001100100101000,00111111100111010001100100101000,1,0.8642,0.8643,-9.999999999998899e-05,0.624,0.1075,0.6704,0.0464,361.3041687011719,0.7074074207305908,False
causal_target_6_feature_402_beta_1_lambda_0.001_seed_20260904,causal,402,6,1.0,0.001,20260904,0.004794258624315262,1.227330207824707,0.86328125,0.86328125,0.0,00111011100111010001100100101000,00111111100111010001100100101000,1,0.8642,0.8643,-9.999999999998899e-05,0.5317,0.1075,0.6395,0.1078,531.473388671875,0.5936180964469909,False
causal_target_6_feature_402_beta_1_lambda_0.002_seed_20260904,causal,402,6,1.0,0.002,20260904,0.004794258624315262,1.227330207824707,0.86328125,0.86328125,0.0,00111011100111010001100100101000,00111111100111010001100100101000,1,0.8642,0.8643,-9.999999999998899e-05,0.5203,0.1075,0.6172,0.09689999999999999,441.31884765625,0.6607266658782959,False
causal_target_6_feature_402_beta_2_lambda_0.001_seed_20260904,causal,402,6,2.0,0.001,20260904,0.004794258624315262,1.227330207824707,0.86328125,0.86328125,0.0,00111011100111010001100100101000,00111111100111010001100100101000,1,0.8642,0.8643,-9.999999999998899e-05,0.4238,0.1075,0.5542,0.13040000000000002,561.6612548828125,0.5802197870254516,False
causal_target_6_feature_402_beta_2_lambda_0.002_seed_20260904,causal,402,6,2.0,0.002,20260904,0.004794258624315262,1.227330207824707,0.86328125,0.86328125,0.0,00111011100111010001100100101000,00111111100111010001100100101000,1,0.8642,0.8643,-9.999999999998899e-05,0.4492,0.1075,0.5428,0.09359999999999996,498.385986328125,0.6278232563018799,False
causal_target_6_feature_419_beta_0.5_lambda_0.001_seed_20260904,causal,419,6,0.5,0.001,20260904,0.08317378908395767,1.3307806253433228,0.86328125,0.8623046875,0.0009765625,00111101101010100101011100000101,00111111101010100101011100000101,1,0.8642,0.8639,0.00029999999999996696,0.5644,0.1091,0.7053,0.14090000000000003,465.6119689941406,0.6376092513084411,False
causal_target_6_feature_419_beta_0.5_lambda_0.002_seed_20260904,causal,419,6,0.5,0.002,20260904,0.08317378908395767,1.3307806253433228,0.86328125,0.8623046875,0.0009765625,00111101101010100101011100000101,00111111101010100101011100000101,1,0.8642,0.8639,0.00029999999999996696,0.596,0.1091,0.6992,0.10320000000000007,365.65582275390625,0.6995984380722046,False
causal_target_6_feature_419_beta_1_lambda_0.001_seed_20260904,causal,419,6,1.0,0.001,20260904,0.08317378908395767,1.3307806253433228,0.86328125,0.8623046875,0.0009765625,00111101101010100101011100000101,00111111101010100101011100000101,1,0.8642,0.8639,0.00029999999999996696,0.5161,0.1091,0.6407,0.12460000000000004,536.0932006835938,0.5899159086227417,False
causal_target_6_feature_419_beta_1_lambda_0.002_seed_20260904,causal,419,6,1.0,0.002,20260904,0.08317378908395767,1.3307806253433228,0.86328125,0.8623046875,0.0009765625,00111101101010100101011100000101,00111111101010100101011100000101,1,0.8642,0.8639,0.00029999999999996696,0.4964,0.1091,0.6054,0.10900000000000004,447.27874755859375,0.6501757091522217,False
causal_target_6_feature_419_beta_2_lambda_0.001_seed_20260904,causal,419,6,2.0,0.001,20260904,0.08317378908395767,1.3307806253433228,0.86328125,0.8623046875,0.0009765625,00111101101010100101011100000101,00111111101010100101011100000101,1,0.8642,0.8639,0.00029999999999996696,0.4255,0.1091,0.5852,0.15970000000000006,560.2198486328125,0.5814792559623718,False
causal_target_6_feature_419_beta_2_lambda_0.002_seed_20260904,causal,419,6,2.0,0.002,20260904,0.08317378908395767,1.3307806253433228,0.86328125,0.8623046875,0.0009765625,00111101101010100101011100000101,00111111101010100101011100000101,1,0.8642,0.8639,0.00029999999999996696,0.3984,0.1091,0.5416,0.1432,497.2861633300781,0.6226217679977417,False
causal_target_6_feature_424_beta_0.5_lambda_0.001_seed_20260904,causal,424,6,0.5,0.001,20260904,0.09094826877117157,1.4551723003387451,0.86328125,0.8623046875,0.0009765625,00111101101110100100001100010110,00111111101110100100001100010110,1,0.8642,0.8636,0.0005999999999999339,0.5942,0.1096,0.6838,0.08960000000000001,474.39910888671875,0.6365957660675049,False
causal_target_6_feature_424_beta_0.5_lambda_0.002_seed_20260904,causal,424,6,0.5,0.002,20260904,0.09094826877117157,1.4551723003387451,0.86328125,0.8623046875,0.0009765625,00111101101110100100001100010110,00111111101110100100001100010110,1,0.8642,0.8636,0.0005999999999999339,0.6278,0.1096,0.6969,0.06909999999999994,379.116455078125,0.6922363069534302,False
causal_target_6_feature_424_beta_1_lambda_0.001_seed_20260904,causal,424,6,1.0,0.001,20260904,0.09094826877117157,1.4551723003387451,0.86328125,0.8623046875,0.0009765625,00111101101110100100001100010110,00111111101110100100001100010110,1,0.8642,0.8636,0.0005999999999999339,0.4497,0.1096,0.5916,0.14190000000000003,546.7425537109375,0.5876952275276184,False
causal_target_6_feature_424_beta_1_lambda_0.002_seed_20260904,causal,424,6,1.0,0.002,20260904,0.09094826877117157,1.4551723003387451,0.86328125,0.8623046875,0.0009765625,00111101101110100100001100010110,00111111101110100100001100010110,1,0.8642,0.8636,0.0005999999999999339,0.4832,0.1096,0.5837,0.10049999999999998,450.6771545410156,0.6506086792945862,False
causal_target_6_feature_424_beta_2_lambda_0.001_seed_20260904,causal,424,6,2.0,0.001,20260904,0.09094826877117157,1.4551723003387451,0.86328125,0.8623046875,0.0009765625,00111101101110100100001100010110,00111111101110100100001100010110,1,0.8642,0.8636,0.0005999999999999339,0.4538,0.1096,0.5575,0.10370000000000001,556.3045654296875,0.5844375106811524,False
causal_target_6_feature_424_beta_2_lambda_0.002_seed_20260904,causal,424,6,2.0,0.002,20260904,0.09094826877117157,1.4551723003387451,0.86328125,0.8623046875,0.0009765625,00111101101110100100001100010110,00111111101110100100001100010110,1,0.8642,0.8636,0.0005999999999999339,0.4513,0.1096,0.5411,0.08980000000000005,491.092529296875,0.6300036060333252,False
causal_target_6_feature_452_beta_0.5_lambda_0.001_seed_20260904,causal,452,6,0.5,0.001,20260904,0.06535787135362625,1.04572594165802,0.86328125,0.86328125,0.0,00111101100001011101101001011001,00111111100001011101101001011001,1,0.8642,0.8644,-0.00019999999999997797,0.6281,0.1083,0.6079,-0.020199999999999996,448.5570983886719,0.6525234457969665,False
causal_target_6_feature_452_beta_0.5_lambda_0.002_seed_20260904,causal,452,6,0.5,0.002,20260904,0.06535787135362625,1.04572594165802,0.86328125,0.86328125,0.0,00111101100001011101101001011001,00111111100001011101101001011001,1,0.8642,0.8644,-0.00019999999999997797,0.6404,0.1083,0.625,-0.01539999999999997,351.7970275878906,0.7093716220855713,False
causal_target_6_feature_452_beta_1_lambda_0.001_seed_20260904,causal,452,6,1.0,0.001,20260904,0.06535787135362625,1.04572594165802,0.86328125,0.86328125,0.0,00111101100001011101101001011001,00111111100001011101101001011001,1,0.8642,0.8644,-0.00019999999999997797,0.4865,0.1083,0.4743,-0.012199999999999989,537.0340576171875,0.5958845185279846,False
causal_target_6_feature_452_beta_1_lambda_0.002_seed_20260904,causal,452,6,1.0,0.002,20260904,0.06535787135362625,1.04572594165802,0.86328125,0.86328125,0.0,00111101100001011101101001011001,00111111100001011101101001011001,1,0.8642,0.8644,-0.00019999999999997797,0.5071,0.1083,0.4932,-0.013899999999999968,459.4404602050781,0.6474797504425048,False
causal_target_6_feature_452_beta_2_lambda_0.001_seed_20260904,causal,452,6,2.0,0.001,20260904,0.06535787135362625,1.04572594165802,0.86328125,0.86328125,0.0,00111101100001011101101001011001,00111111100001011101101001011001,1,0.8642,0.8644,-0.00019999999999997797,0.4295,0.1083,0.4164,-0.0131,567.0659790039062,0.5763209380149842,False
causal_target_6_feature_452_beta_2_lambda_0.002_seed_20260904,causal,452,6,2.0,0.002,20260904,0.06535787135362625,1.04572594165802,0.86328125,0.86328125,0.0,00111101100001011101101001011001,00111111100001011101101001011001,1,0.8642,0.8644,-0.00019999999999997797,0.3962,0.1083,0.381,-0.015199999999999991,495.28399658203125,0.6287708451271057,False
causal_target_6_feature_469_beta_0.5_lambda_0.001_seed_20260904,causal,469,6,0.5,0.001,20260904,0.0814608559012413,1.3033736944198608,0.86328125,0.8623046875,0.0009765625,00111101101001101101010011110011,00111111101001101101010011110011,1,0.8642,0.8641,9.999999999998899e-05,0.6653,0.1083,0.6335,-0.03180000000000005,445.84686279296875,0.6527391388893128,False
causal_target_6_feature_469_beta_0.5_lambda_0.002_seed_20260904,causal,469,6,0.5,0.002,20260904,0.0814608559012413,1.3033736944198608,0.86328125,0.8623046875,0.0009765625,00111101101001101101010011110011,00111111101001101101010011110011,1,0.8642,0.8641,9.999999999998899e-05,0.6668,0.1083,0.6503,-0.01649999999999996,350.31866455078125,0.7114573974609375,False
causal_target_6_feature_469_beta_1_lambda_0.001_seed_20260904,causal,469,6,1.0,0.001,20260904,0.0814608559012413,1.3033736944198608,0.86328125,0.8623046875,0.0009765625,00111101101001101101010011110011,00111111101001101101010011110011,1,0.8642,0.8641,9.999999999998899e-05,0.5545,0.1083,0.538,-0.01649999999999996,528.8792724609375,0.599135224723816,False
