trial_key,method,feature,target_class,beta,mask_weight,seed,original_weight,flipped_weight,calibration_clean_accuracy,calibration_flipped_accuracy,calibration_bad,original_bits,flipped_bits,bit_hamming_distance,clean_model_accuracy,backdoor_clean_accuracy,bad,trigger_only_asr,bit_only_asr,trigger_plus_bit_asr,bit_marginal_gain,mask_l1,ssim,loss_version,clean_margin,attack_margin,validation_trigger_only_asr,validation_combined_asr,validation_bit_only_asr,validation_bad,validation_clean_target_margin,validation_flipped_target_margin,validation_counterfactual_gain,qualifies,validation_qualifies
causal_target_6_feature_28_beta_16_lambda_0.001_seed_20260904,causal,28,6,16.0,0.001,20260904,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.0001,0.1069,0.0001,0.0,496.03045654296875,0.46944318671226504,causal-margin-v2,2.0,0.5,0.0,0.0,0.1328125,0.0,-4.931486129760742,-4.689451217651367,0.24203500151634216,False,False
causal_target_6_feature_28_beta_16_lambda_0.002_seed_20260904,causal,28,6,16.0,0.002,20260904,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.0001,0.1069,0.0001,0.0,493.813232421875,0.47168877749443056,causal-margin-v2,2.0,0.5,0.0,0.0,0.1328125,0.0,-4.9398603439331055,-4.698121070861816,0.2417387068271637,False,False
causal_target_6_feature_28_beta_16_lambda_0.005_seed_20260904,causal,28,6,16.0,0.005,20260904,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.0001,0.1069,0.0001,0.0,487.0657958984375,0.47854067497253416,causal-margin-v2,2.0,0.5,0.0,0.0,0.1328125,0.0,-4.969553470611572,-4.725734710693359,0.2438189685344696,False,False
causal_target_6_feature_381_beta_2_lambda_0.001_seed_20260904,causal,381,6,2.0,0.001,20260904,2.8909371394547634e-05,1.8946045637130737,0.8463541865348816,0.8463541865348816,0.0,00110111111100101000001001100111,00111111111100101000001001100111,1,0.8642,0.8645,-0.000300000000000078,0.0075,0.1066,0.0271,0.0196,514.9998779296875,0.42350127263069154,causal-margin-v2,2.0,0.5,0.0,0.0234375,0.1328125,0.0,-2.3450379371643066,-1.6774063110351562,0.6676316261291504,False,False
causal_target_6_feature_381_beta_2_lambda_0.002_seed_20260904,causal,381,6,2.0,0.002,20260904,2.8909371394547634e-05,1.8946045637130737,0.8463541865348816,0.8463541865348816,0.0,00110111111100101000001001100111,00111111111100101000001001100111,1,0.8642,0.8645,-0.000300000000000078,0.0126,0.1066,0.0394,0.026799999999999997,402.6216125488281,0.5097265422821045,causal-margin-v2,2.0,0.5,0.015625,0.04296875,0.1328125,0.0,-2.4134559631347656,-1.7073760032653809,0.7060797810554504,False,False
causal_target_6_feature_381_beta_2_lambda_0.005_seed_20260904,causal,381,6,2.0,0.005,20260904,2.8909371394547634e-05,1.8946045637130737,0.8463541865348816,0.8463541865348816,0.0,00110111111100101000001001100111,00111111111100101000001001100111,1,0.8642,0.8645,-0.000300000000000078,0.0415,0.1066,0.0749,0.03339999999999999,215.9692840576172,0.672778954410553,causal-margin-v2,2.0,0.5,0.05078125,0.09765625,0.1328125,0.0,-2.2999095916748047,-1.8161489963531494,0.4837605953216553,False,False
causal_target_6_feature_381_beta_4_lambda_0.001_seed_20260904,causal,381,6,4.0,0.001,20260904,2.8909371394547634e-05,1.8946045637130737,0.8463541865348816,0.8463541865348816,0.0,00110111111100101000001001100111,00111111111100101000001001100111,1,0.8642,0.8645,-0.000300000000000078,0.0009,0.1066,0.0022,0.0013000000000000002,505.13897705078125,0.442343216085434,causal-margin-v2,2.0,0.5,0.0,0.00390625,0.1328125,0.0,-3.3373708724975586,-2.775679111480713,0.5616918206214905,False,False
causal_target_6_feature_381_beta_4_lambda_0.002_seed_20260904,causal,381,6,4.0,0.002,20260904,2.8909371394547634e-05,1.8946045637130737,0.8463541865348816,0.8463541865348816,0.0,00110111111100101000001001100111,00111111111100101000001001100111,1,0.8642,0.8645,-0.000300000000000078,0.0017,0.1066,0.0035,0.0018000000000000002,470.2620849609375,0.4811261563777924,causal-margin-v2,2.0,0.5,0.00390625,0.0078125,0.1328125,0.0,-3.2620811462402344,-2.8498353958129883,0.4122457504272461,False,False
causal_target_6_feature_381_beta_4_lambda_0.005_seed_20260904,causal,381,6,4.0,0.005,20260904,2.8909371394547634e-05,1.8946045637130737,0.8463541865348816,0.8463541865348816,0.0,00110111111100101000001001100111,00111111111100101000001001100111,1,0.8642,0.8645,-0.000300000000000078,0.0075,0.1066,0.0139,0.0063999999999999994,287.963623046875,0.6241223108291626,causal-margin-v2,2.0,0.5,0.0234375,0.03515625,0.1328125,0.0,-3.2985949516296387,-2.810497760772705,0.4880971610546112,False,False
causal_target_6_feature_381_beta_8_lambda_0.001_seed_20260904,causal,381,6,8.0,0.001,20260904,2.8909371394547634e-05,1.8946045637130737,0.8463541865348816,0.8463541865348816,0.0,00110111111100101000001001100111,00111111111100101000001001100111,1,0.8642,0.8645,-0.000300000000000078,0.0001,0.1066,0.0001,0.0,495.7398376464844,0.4686100556850433,causal-margin-v2,2.0,0.5,0.0,0.0,0.1328125,0.0,-4.708650588989258,-4.521506309509277,0.18714460730552673,False,False
